student1,student2,student3,student4,student5,student6,student7,student8,student9,student10,student11,student12,student13,student14,student15,student16,student17,student18,student19,student20
0.25,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0
0.0,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25
0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.25,0.5,0.75,0.0,0.0,0.25
2.75,1.0,0.5,1.75,1.0,1.25,2.75,2.0,3.25,5.25,1.0,1.25,2.5,0.25,0.5,2.25,4.25,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.25,0.5,0.25
0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0
0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,0.0,0.5,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.0,0.5
0.5,0.5,0.0,0.25,0.0,0.5,0.25,0.0,0.0,1.75,0.75,0.25,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0
5.0,1.0,1.0,1.75,1.0,1.5,1.25,4.75,6.5,2.25,1.25,2.5,1.75,0.5,2.0,1.5,3.25,1.0,0.0,0.75
0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0
0.25,0.5,0.25,0.0,0.25,0.25,0.75,0.0,0.25,0.25,0.0,1.0,0.5,0.25,0.75,0.0,0.0,0.25,0.0,0.0
2.0,3.0,1.25,4.5,2.75,2.5,2.0,4.0,1.5,0.75,1.0,4.25,2.0,1.0,1.0,1.25,1.5,0.5,1.25,2.5
0.5,0.75,0.0,0.75,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.0,0.75,0.25,0.25,0.5,0.0,0.0,0.0,0.0
2.0,1.25,1.5,2.25,0.75,2.25,1.25,1.75,0.25,1.25,1.0,2.25,1.5,0.0,0.5,0.5,0.25,1.75,0.5,3.75
3.75,2.5,0.75,2.5,0.25,1.25,1.75,1.25,1.5,1.75,1.0,2.5,1.5,4.5,0.5,2.0,1.0,0.75,0.5,0.5
1.75,1.5,1.25,3.5,0.75,1.25,3.25,1.0,1.0,1.5,2.75,2.75,1.75,4.0,1.25,0.75,2.5,1.0,0.5,0.25
1.0,1.5,3.0,2.5,3.5,1.25,1.5,0.75,1.5,2.5,2.0,2.25,4.0,2.5,0.75,1.5,1.0,1.75,1.75,1.0
0.25,0.0,0.25,0.75,0.25,0.5,0.5,0.0,0.25,0.25,0.25,0.0,0.25,0.75,0.25,0.0,0.5,0.0,0.25,0.0
1.5,0.75,3.75,1.25,5.0,3.75,1.75,1.0,7.5,3.25,1.75,5.0,1.5,2.75,1.5,1.0,3.75,1.25,0.75,1.75
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.5,0.75,1.5,0.25,5.25,3.5,0.25,2.0,10.0,4.75,0.5,0.5,0.25,1.25,0.5,1.25,5.0,0.75,0.5,0.0
0.25,0.5,0.0,0.5,0.0,0.25,0.75,0.0,0.25,0.75,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0
0.75,0.5,0.5,0.75,0.75,1.25,0.75,0.5,3.0,2.0,0.0,0.5,0.75,0.25,0.75,0.25,2.75,0.75,0.0,0.25
0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.75,0.25,0.0,0.5,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.75,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.25,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25
0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.25
0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
0.75,2.0,1.75,0.25,0.75,0.0,0.75,1.25,0.75,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.75,1.25,0.0,1.0
0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.75,0.25,0.5,0.75,0.0,0.5,0.5,0.0
0.25,0.5,0.0,0.75,0.0,0.5,0.0,0.25,0.0,0.25,0.25,0.0,1.5,0.5,0.5,0.5,1.0,0.5,0.25,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25
0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.5
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.25,0.25,0.0,0.0,0.25
0.75,0.25,0.0,0.25,0.25,0.5,0.0,0.25,0.0,0.25,0.25,0.5,0.25,0.0,0.5,0.25,0.5,0.25,0.25,0.25
0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.25,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,1.25
0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0
0.25,0.0,0.25,0.25,0.75,0.25,0.75,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0
0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.5,0.0,0.25,0.5
0.5,0.5,0.25,1.25,0.0,0.75,1.0,0.5,0.5,0.0,0.75,1.0,0.5,0.25,0.5,0.75,0.75,0.75,0.0,0.25
1.75,0.75,1.75,2.5,0.5,0.25,2.25,1.5,2.25,2.25,2.75,2.25,3.75,0.75,2.0,1.75,2.75,1.75,2.0,0.25
2.5,2.5,11.75,4.0,10.75,8.25,5.25,4.75,8.5,3.0,6.0,4.0,5.0,6.0,4.75,4.25,2.25,4.5,14.75,2.5
0.0,0.25,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,1.0,0.25,0.25
5.0,4.25,11.5,5.25,17.75,18.25,7.0,5.25,8.0,4.0,2.75,9.75,7.75,5.0,3.25,5.25,8.25,11.5,10.75,7.0
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0
0.5,1.0,0.25,0.25,0.75,0.0,0.5,0.25,0.0,0.0,1.5,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5
1.75,1.0,2.75,1.25,3.0,0.0,0.5,2.75,2.75,0.75,2.0,1.0,1.25,1.25,0.5,1.0,4.5,1.5,0.5,0.25
0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.25,0.0
0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.25,1.25,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.25,0.25
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.0
0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.25
0.25,0.0,0.75,0.0,0.25,0.25,0.0,0.25,0.0,0.25,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1.25,1.25,1.75,1.25,1.5,0.5,1.75,1.25,0.25,0.75,0.5,1.5,0.75,0.5,1.0,0.25,1.0,1.25,0.0,0.0
0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.25,0.5,0.25,0.0,0.0,0.0
0.5,0.25,0.5,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.5,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.5,0.0,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.5,0.0,0.0,1.25,0.0,0.0,0.0
0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,0.75,0.25,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.25,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5
0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.25,0.5,0.0
0.0,0.5,0.25,0.0,1.0,0.25,0.75,0.75,0.0,0.0,0.0,0.25,0.0,1.75,0.25,1.0,0.25,0.5,1.75,1.25
0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.25
0.5,1.25,1.0,1.25,2.0,1.75,3.5,1.25,0.75,0.75,1.25,1.0,1.75,2.75,2.5,1.0,0.5,1.5,0.75,2.5
2.0,0.25,2.75,1.75,1.75,1.75,1.75,3.25,4.5,7.75,5.75,5.0,4.0,1.25,2.0,4.25,6.25,1.75,3.25,0.25
3.25,18.75,16.25,3.75,9.5,7.0,4.25,17.75,12.5,8.5,15.0,3.25,6.75,4.75,18.0,13.0,6.5,8.75,23.0,5.75
0.25,0.75,0.25,0.25,0.0,0.5,0.0,0.0,0.5,0.25,0.25,0.5,0.0,0.0,0.5,0.75,0.25,0.0,0.25,0.0
3.75,4.5,8.0,6.25,8.75,6.25,5.5,4.5,5.0,2.25,4.5,3.0,6.75,6.75,6.0,4.75,3.5,4.25,10.75,2.25
0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25
0.0,0.5,0.5,0.0,1.25,0.5,0.0,0.25,0.25,0.5,1.25,0.75,0.75,0.5,0.75,0.25,0.25,0.25,0.25,0.0
0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
1.0,0.75,3.0,0.75,1.0,0.25,1.0,0.25,0.25,1.25,1.75,1.75,1.75,1.25,1.25,0.75,1.75,1.75,1.25,0.0
0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.5,0.5,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.0,0.25,0.0
0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,0.25,0.25,0.0,0.75,1.0,0.0,0.25,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0
0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,0.0,0.75,0.25,0.0,0.0,0.75,0.25,0.5,0.0
0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.5
0.0,1.0,0.25,0.0,0.25,0.0,0.25,0.25,0.75,0.75,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.25
0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0
0.5,0.75,0.75,0.75,0.75,0.5,0.25,0.5,0.75,0.25,1.75,0.75,1.75,1.25,1.0,0.25,0.5,1.0,0.0,0.25
3.75,0.75,1.0,7.25,1.75,2.0,1.0,7.5,5.25,15.5,3.25,6.5,6.5,0.25,2.25,2.25,5.75,0.75,2.0,1.0
1.5,0.25,0.75,0.75,3.75,0.5,1.5,4.0,1.75,3.0,4.25,3.25,4.25,2.5,1.5,2.0,3.25,2.0,4.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.5
1.25,0.5,0.5,1.25,0.75,1.25,0.5,1.5,1.75,1.25,3.5,1.25,2.0,2.25,0.75,2.25,1.25,1.75,1.5,0.25
0.75,0.0,0.25,0.5,0.5,0.0,0.25,0.0,0.0,0.75,0.25,0.5,0.25,0.5,0.75,0.75,0.0,0.25,0.0,0.25
1.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.75,0.5,0.75,0.5,0.5,0.25,0.25,0.25
0.25,0.5,0.0,0.25,0.0,0.75,0.0,0.25,0.25,0.25,0.0,0.5,0.5,0.25,0.25,0.25,0.5,0.0,0.0,0.25
2.0,0.5,1.0,1.0,0.25,1.0,2.5,0.25,0.75,1.25,3.0,2.25,1.5,4.25,1.0,1.0,3.5,2.0,1.25,0.0
1.5,0.75,0.0,0.75,2.75,0.5,2.25,1.5,3.0,2.0,0.25,1.5,1.75,0.75,1.0,1.5,1.75,0.25,1.0,1.0
0.75,0.5,0.75,0.5,0.5,1.25,2.25,0.5,2.0,1.25,0.75,1.5,1.0,0.25,0.5,1.25,1.0,0.5,0.25,0.5
0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.25,0.0
1.5,1.0,0.75,0.75,0.25,0.5,0.25,0.25,0.5,0.5,1.0,0.5,0.25,0.5,1.5,0.75,0.75,1.0,0.5,0.0
0.25,0.75,0.25,1.0,0.0,0.25,1.5,1.75,0.75,0.25,0.25,0.75,1.75,0.0,1.0,1.0,1.0,0.25,1.25,1.25
3.25,1.25,1.0,0.75,1.25,1.0,2.5,0.5,0.75,0.0,1.0,1.25,1.75,3.5,3.75,2.75,0.5,0.75,2.5,1.5
0.75,0.25,0.5,1.25,1.75,1.0,1.5,0.5,0.25,1.25,0.75,1.0,1.0,1.25,1.75,1.25,1.25,1.25,0.0,1.5
6.5,5.0,3.0,4.0,2.75,4.75,7.25,3.0,3.25,3.25,6.5,3.25,4.75,8.75,6.0,6.25,4.5,4.75,3.5,4.25
17.0,9.0,5.0,8.0,4.75,12.0,5.5,8.0,6.0,3.75,11.75,4.5,12.5,10.0,11.5,11.0,4.5,7.75,5.5,8.5
2.25,2.75,2.0,4.75,4.0,2.25,0.75,2.5,1.5,1.25,3.25,3.0,3.5,3.75,3.25,2.75,3.75,1.75,4.25,0.75
0.5,0.75,0.75,1.25,1.5,1.25,0.25,0.75,0.75,0.0,0.25,0.75,2.75,0.5,0.0,0.5,0.5,1.5,0.5,1.75
2.0,1.5,1.0,4.0,2.5,2.75,2.0,2.75,2.0,2.5,1.25,1.5,2.25,1.0,0.5,2.0,2.25,1.5,2.25,1.25
2.0,0.75,0.75,1.25,0.75,1.5,1.25,0.5,0.25,1.25,0.25,1.0,2.5,1.25,1.5,0.5,0.75,0.25,0.25,1.0
1.0,0.0,0.0,0.75,2.25,0.75,0.5,0.75,0.0,0.25,0.75,0.0,0.5,0.0,1.0,0.25,0.0,0.5,0.0,0.25
1.25,1.0,0.25,1.25,1.0,2.75,2.0,0.5,0.5,1.0,0.0,0.0,1.75,1.0,1.5,0.75,1.0,1.0,0.5,1.25
2.0,1.5,0.75,3.25,6.75,2.0,3.5,4.5,1.5,5.0,2.5,0.5,3.0,1.25,1.75,1.0,0.5,1.0,0.5,2.75
4.0,1.25,2.0,0.5,1.25,2.5,2.25,1.5,1.75,0.5,2.0,0.75,1.0,3.0,2.25,2.75,0.5,2.5,0.0,4.0
0.25,0.5,0.25,0.0,0.25,0.0,0.75,0.5,0.0,0.25,1.5,0.75,0.75,0.5,0.25,1.0,0.25,0.25,0.0,0.75
0.25,0.75,0.25,0.25,0.0,1.25,0.75,0.25,0.25,0.5,1.25,0.0,0.25,0.25,0.25,0.5,0.5,0.75,0.0,0.25
0.5,0.5,0.0,0.75,0.5,0.5,0.75,0.25,0.25,0.5,1.0,0.25,0.5,1.0,0.0,0.75,0.75,0.25,0.0,0.25
0.75,0.75,0.5,0.5,0.75,0.75,3.25,1.25,0.0,0.75,0.5,1.0,0.25,1.0,0.0,1.5,0.5,0.5,0.25,2.75
0.5,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.0
1.0,1.5,1.25,2.25,1.0,1.75,5.5,1.25,2.25,2.0,1.5,1.75,2.0,1.0,2.0,2.5,3.25,2.25,1.25,3.25
2.0,2.0,3.5,1.75,2.25,2.5,7.5,2.0,1.0,10.75,1.25,2.75,2.0,2.75,2.0,3.5,3.25,2.25,0.5,2.75
2.25,1.25,0.75,0.5,0.75,1.5,2.25,2.0,1.5,1.0,1.5,0.5,1.25,1.25,1.25,2.25,0.75,0.75,0.75,0.75
0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.75,0.0,0.75,0.5,0.5,0.25,0.0,0.0
0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5
0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.0,0.0
1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.75,0.25,0.0,0.0,1.25,0.25,0.25,0.0,0.25
